ATypicalInvite,AquaticComb,BlaringRecess,BluntGame,BrazenBay,BubblyResume,BurningLining,ChattySpot,CheapOzone,ChewyPapaya,DotingReport,DrasticClerk,FearlessIvory,FederalGrid,FinalBorder,FondOar,GloriousDraw,HalfSonar,ImmobileIvory,InvolvedJelly,LiteralBuffer,LivingDerby,MidweekFridge,PallidClimb,PreviousDen,RoutineWait,ScarceVan,SecretHand,ShadedSort,StreetDeal,TanTrick,ancientsword,notablecan,swoopingcrepe
0.3145230233461021,0.27284525605584947,0.2892488689880535,0.3094807270907543,0.3118782476404171,0.2755793018857051,0.30659682654959847,0.29766859539262214,0.3083717974216776,0.3201082291803619,0.29030222628959007,0.31674918338734054,0.3125937531989294,0.31809898093868183,0.30529399433373744,0.30783011345230893,0.31529744344826277,0.30124775816736166,0.29286717320567934,0.312733765549819,0.29113403177878333,0.3025235289007988,0.30429716224088965,0.3118617876020443,0.27408824497824263,0.28786198095138377,0.31952002092469534,0.31836180884824816,0.30253275278730474,0.29531147810020075,0.30268279267742304,0.29338783813567215,0.3094296939378932,0.30912138473085216
0.04360218002096188,0.05535756032776378,0.05769517997474728,0.05094655280331269,0.05753681257973075,0.06127721512013528,0.06046171501044079,0.05532500128851165,0.05461643998937576,0.061326014281524587,0.062068721200110276,0.05448213093440467,0.05752948478168792,0.04296661407040174,0.056988791496094475,0.055030667401436244,0.07444170292622601,0.05175566296109987,0.06014502538843942,0.05239406451156974,0.053000318673951385,0.05062465835788892,0.059402616666080835,0.05191117320000169,0.07112029509073182,0.059111597201970345,0.06562068973036944,0.05350910700076591,0.06209727043019694,0.06469633516534101,0.06156661484482422,0.06175297899292329,0.039473992431107274,0.05831844109166066
0.13248961394196607,0.12763989686308533,0.12818651604863773,0.13274752333559886,0.12450470484071048,0.1316020368053883,0.13043213395499942,0.13203009323981946,0.12966939950145212,0.1321770457576025,0.13051865380580188,0.1174315057192555,0.12463052035625986,0.12582812226012483,0.12835005196073687,0.12950404771872176,0.11482084083193139,0.12790358795191,0.12229073908110534,0.12445696747641276,0.1267391022623702,0.1343285093170363,0.1322673434489395,0.1251721044414102,0.13145325934082225,0.12865225854749254,0.14069958168622657,0.12597715801435472,0.1358904562225887,0.12630144982941738,0.12397504599039924,0.13102485462430913,0.12036309335233664,0.13351645021642405
-0.08698695056809579,-0.08812320525155465,-0.08693551374461801,-0.08391088025119048,-0.08733636618815888,-0.08347746261524287,-0.08599266806823556,-0.09122573090843833,-0.09256679557447767,-0.08706533944607323,-0.08390285764791129,-0.07260837902831101,-0.0884703283260276,-0.07905449093127097,-0.09181625044935332,-0.08249291632527013,-0.09408682064128171,-0.08986427974918755,-0.08510762373496765,-0.08492543806016957,-0.08666618421988576,-0.09067880946702866,-0.08311423854103002,-0.07604282009281817,-0.08248530587759273,-0.08325912450627139,-0.08453249499421558,-0.0867658596187305,-0.08011136281227743,-0.07774165297379836,-0.08667231838206661,-0.08349517175578117,-0.08914368124883647,-0.08411626978808849
0.05894217710360458,0.058822718630324726,0.06124204012141479,0.05855402711594004,0.06394869938143435,0.060746170922019546,0.06217785515858071,0.06301466058610534,0.05934631723000503,0.06006654175451707,0.0593024515024844,0.06770601263350665,0.05503300797251236,0.05120823508638052,0.06422924727901962,0.06350845275100672,0.055209370074305014,0.06270600785595909,0.060200413305775385,0.06114014690944115,0.061107753619521234,0.06117897488049137,0.06076239822246156,0.06209385094551242,0.06488369541845097,0.055121503001467384,0.05884098673045332,0.06513358524749692,0.058415401685612225,0.05240238986324602,0.06222194495817479,0.06186915096148031,0.05782710023660985,0.05877252181787534
0.049065715307621646,0.04619691047046589,0.04755200650046337,0.0455670397181075,0.05100277481603141,0.050097709665183135,0.049738805134363316,0.04848253500716143,0.05035325160445691,0.0463881354529172,0.04043394643953135,0.048004070807233935,0.04732178035427272,0.05361981391094434,0.04621296068752435,0.04805110275725052,0.051063800961535524,0.050908938859203466,0.0483412113534359,0.05072656845078049,0.04892009155543785,0.0451524470345899,0.046936360357862396,0.05307556870261744,0.04575629060109972,0.04448396040419445,0.05372871176358884,0.04526990281069858,0.050672956210446186,0.04310848081289749,0.048263209900449924,0.0482972927731879,0.05090212046452711,0.04822226417579557
0.01293800086931548,0.0096430497856102,0.012269004089621388,0.00595827084431182,0.010932666849065012,0.013469323398193678,0.013413463878381784,0.011824214640305154,0.011258927433370366,0.0072423524575532736,0.013353643138685476,0.01006763936003871,0.009842988317543027,0.011081518893985998,0.010398356365818073,0.011706349455524779,0.011542078670502928,0.01214345624701841,0.010607170972907264,0.010712510338217369,0.010150030874806499,0.012135582575891552,0.013358738456654747,0.011030773561830822,0.010889042977877303,0.011185443965625616,0.010616246485337804,0.013650888428188533,0.009025766190376159,0.013947665582960015,0.010425019205303502,0.010408567929884534,0.010319955961848665,0.01401224369054228
-0.006350048042921988,-0.0033108115422770482,-0.005391029111026824,-0.009485898789037567,-0.006298753505366945,-0.0054736953487514685,-0.009175106755684293,-0.005477186447676882,-0.008146690850123898,-0.005923879181650308,-0.006582311436004398,-0.0060511695105171966,-0.00478220609635205,-0.007254723874947873,-0.004426662687023666,-0.007436012285423481,-0.007390971548332305,-0.007393592575552915,-0.006961306459989899,-0.006529866316472979,-0.007179386337839228,-0.005255805504564266,-0.00448219420289439,-0.005878209963125125,-0.005569095791399185,-0.00436802324597828,-0.00513987251343421,-0.006421969795724196,-0.006544199368179778,-0.00587924658759777,-0.004767635497470833,-0.006673642106330533,-0.0069743041839421755,-0.006429549591627272
-0.019481087807540154,-0.019546153121682276,-0.019641767428067284,-0.018756604002440294,-0.01903516541267845,-0.017344530860417092,-0.019793630153214618,-0.018180610649895595,-0.018053643706484074,-0.018400384810855302,-0.019820239292466103,-0.019201407960694243,-0.019244651676429105,-0.019044919309268687,-0.020850204254671004,-0.02019426231029009,-0.019219322619888925,-0.019704788435309824,-0.01938096386207123,-0.019209978532430574,-0.01861342753041189,-0.018823333886407626,-0.01717921220071906,-0.01994199901056139,-0.016397699307116435,-0.01765926451108535,-0.019379043731433104,-0.01714307619824678,-0.019328182684608345,-0.018830048502748702,-0.018903289550627252,-0.020354178594141462,-0.01865194980690918,-0.020239047672844648
-0.0013511361183676123,-0.0013184018435452361,-0.0017426416786519823,-0.0018000996900496076,-0.0017824060845669399,-0.0017753886090377006,-0.0016141277333380107,-0.0016188963415642715,-0.0014509030733076877,-0.0016426760549483341,-0.0019817490267783973,-0.0012635897794567984,-0.002046406455845416,-0.001502757671155274,-0.0014501074299365453,-0.0014724128521380227,-0.0015494711656513656,-0.001461980200449518,-0.0015295032345842884,-0.0015492072754346331,-0.0016738407757492415,-0.0017051394074914556,-0.001686418593825345,-0.0023090354505568033,-0.0017018056233967464,-0.0016116254580774204,-0.0016560411436311142,-0.0014677325372977228,-0.0009932313104019062,-0.0013758395903270967,-0.0015082662797030722,-0.0017670391557581483,-0.0016504794064799695,-0.0015850652740967716
0.30370390613115433,-0.014603929055291339,0.05718984983138618,0.2374061765640132,0.15491275746263497,0.06900077330920923,0.18111390973812563,0.07726694896074984,0.1644038804613408,0.1906786509152493,0.0309344870446866,0.15141147410947264,0.17856593978950977,0.17837801535141418,0.1547751296319601,0.16143113914272467,0.22400208614875008,0.1962560726561693,0.1487394190505472,0.2609774337151065,0.01936980712962004,-0.05010178663065641,0.0495110369339798,0.31265483745601824,-0.13710961487749992,0.017752214792835605,0.1650678496824032,0.2230822362985039,0.2501027113066838,0.0026707668018588256,0.01567083944932314,0.018419348556357087,0.2474995347384841,0.11199752225258576
